Date	Open	High	Low	Close	Volume
2024-05-28	303.11	303.51	298.31	280.68	2636700
2024-05-29	299.04	299.06	295.81	277.11	2475900
2024-05-30	297.18	303.57	295.49	281.44	2727100
2024-05-31	302.01	305.9	299.5	285.97	4488900
2024-06-03	306.79	311.48	303.85	287.44	2447400
2024-06-04	308.0	310.92	307.05	287.4	1830200
2024-06-05	307.8	310.31	306.4	287.41	1748600
2024-06-06	306.92	310.01	304.31	285.83	1927900
2024-06-07	306.72	307.96	304.48	285.2	1925000
2024-06-10	304.55	305.53	300.89	284.92	1992800
2024-06-11	302.29	302.58	299.8	281.16	1740200
2024-06-12	301.29	303.54	299.43	281.51	1640100
2024-06-13	296.96	299.34	295.3	279.1	1732700
2024-06-14	297.61	299.74	295.9	279.21	1713600
2024-06-17	298.49	303.97	296.56	283.57	1875900
2024-06-18	302.75	306.55	302.02	286.11	2166200
2024-06-20	304.83	310.3	303.55	289.75	2890200
2024-06-21	313.13	313.44	307.29	288.13	6596800
2024-06-24	310.0	318.34	307.92	297.48	3389300
2024-06-25	319.23	326.12	318.4	298.56	3150600
2024-06-26	317.18	317.49	311.72	292.49	2800200
2024-06-27	311.73	316.79	310.72	293.31	2082200
2024-06-28	313.7	316.68	310.59	292.15	3518100
2024-07-01	313.34	319.0	310.23	290.8	1769400
2024-07-02	310.25	312.43	307.64	290.58	1542700
2024-07-03	311.49	312.54	306.11	289.28	1000700
2024-07-05	311.03	313.41	308.57	290.68	1274400
2024-07-08	311.36	315.48	310.61	291.22	1167200
2024-07-09	311.62	316.08	307.63	295.38	1852500
2024-07-10	317.06	322.88	314.64	300.77	2192100
2024-07-11	322.0	327.99	320.18	303.96	2254000
2024-07-12	327.82	333.85	326.01	309.33	2191300
2024-07-15	331.88	332.81	327.87	308.7	1688800
2024-07-16	330.46	335.91	328.0	311.49	1879400
2024-07-17	330.0	336.61	328.6	313.86	1933200
2024-07-18	334.2	338.98	330.67	309.46	2228400
2024-07-19	333.65	333.98	328.43	309.76	1848700
2024-07-22	333.23	337.09	332.47	314.14	1733700
2024-07-23	334.36	337.04	331.31	311.58	1458200
2024-07-24	333.25	337.18	330.34	313.8	2459300
2024-07-25	335.99	346.85	333.02	312.58	2435700
2024-07-26	334.56	338.94	333.28	313.09	1515500
2024-07-29	334.08	334.84	331.3	310.9	1611200
2024-07-30	333.0	338.57	331.67	311.62	1584000
2024-07-31	331.55	336.41	330.57	310.86	2120500
2024-08-01	336.09	340.89	333.46	313.73	2387700
2024-08-02	337.42	338.35	325.73	312.29	2106200
2024-08-05	332.72	333.34	321.41	304.09	2974900
2024-08-06	325.23	332.98	323.52	307.57	2436500
2024-08-07	320.99	323.0	306.59	292.19	4618400
2024-08-08	314.0	325.12	312.79	303.59	2746700
2024-08-09	323.75	325.04	319.33	301.53	1786400
2024-08-12	323.9	323.9	317.93	299.21	1828700
2024-08-13	321.78	324.0	319.17	302.43	1632800
2024-08-14	320.43	324.36	319.56	301.76	1656100
2024-08-15	323.88	327.16	321.94	304.25	1886800
2024-08-16	323.65	324.82	320.5	302.64	1442500
2024-08-19	321.46	328.18	321.41	308.79	1214200
2024-08-20	328.12	330.5	326.62	309.34	1352600
2024-08-21	329.55	330.99	327.91	309.9	1138200
2024-08-22	329.5	329.5	323.12	305.55	2172000
2024-08-23	326.27	331.29	325.38	309.57	1771100
2024-08-26	328.41	330.26	325.5	307.67	1769900
2024-08-27	328.42	329.83	325.58	307.81	1444300
2024-08-28	325.94	330.51	325.39	310.22	1444200
2024-08-29	331.67	334.27	329.25	311.65	1294300
2024-08-30	331.95	335.66	330.31	314.31	2173400
2024-09-03	331.89	333.14	329.1	311.18	2120500
2024-09-04	329.93	331.1	327.6	311.31	1622100
2024-09-05	330.9	331.86	321.91	305.39	1977400
2024-09-06	324.7	326.97	319.0	301.82	2242400
2024-09-09	322.52	327.81	320.1	306.86	1707800
2024-09-10	327.0	329.23	322.39	309.7	1408400
2024-09-11	327.81	330.65	320.3	310.69	1711000
2024-09-12	330.22	332.38	326.41	310.76	1590000
2024-09-13	327.96	334.45	327.15	313.01	1397000
2024-09-16	335.84	337.56	332.92	315.66	2360600
2024-09-17	334.58	334.58	331.08	313.34	2014000
2024-09-18	333.93	339.0	331.0	313.45	1366600
2024-09-19	337.03	338.7	334.61	316.31	1626100
2024-09-20	335.15	338.97	334.27	317.65	4068200
2024-09-23	339.0	339.17	333.36	315.99	1677500
2024-09-24	333.15	335.41	330.5	311.57	2101000
2024-09-25	329.0	329.5	312.16	294.57	4249500
2024-09-26	313.68	319.78	313.37	300.44	2555700
2024-09-27	322.7	327.98	320.52	303.8	2432600
2024-09-30	321.32	323.23	318.79	303.37	1966900
2024-10-01	322.05	322.2	316.92	301.59	2097400
2024-10-02	317.63	320.67	316.18	301.03	2614400
2024-10-03	317.11	319.73	315.46	298.92	1525300
2024-10-04	318.72	320.74	316.43	300.97	1467800
2024-10-07	320.08	320.21	315.92	298.89	1262300
2024-10-08	319.17	319.95	316.48	299.1	1453300
2024-10-09	316.66	322.99	314.7	303.56	1379400
2024-10-10	320.95	322.57	318.75	302.24	1254600
2024-10-11	322.2	329.17	320.1	309.15	1567200
2024-10-14	325.59	326.95	322.59	305.64	1613300
2024-10-15	326.03	327.33	324.03	306.08	1956200
2024-10-16	326.2	326.73	321.32	302.82	1776700
2024-10-17	325.92	325.92	320.5	302.54	1635600
2024-10-18	320.61	322.56	319.18	302.85	1552100
2024-10-21	320.16	321.8	315.87	298.22	1533200
2024-10-22	315.24	321.08	313.98	300.97	2106500
2024-10-23	316.01	318.55	313.7	296.49	1526300
2024-10-24	314.43	317.24	313.63	297.23	1326600
2024-10-25	318.49	319.2	314.88	298.45	1604400
2024-10-28	318.06	320.14	315.9	298.62	1816000
2024-10-29	317.01	319.21	314.82	297.52	1466500
2024-10-30	311.95	317.9	310.63	297.09	2223600
2024-10-31	317.69	323.4	315.65	301.44	2713500
2024-11-01	318.69	321.7	316.91	300.55	1826700
2024-11-04	320.58	320.58	314.61	298.38	2090100
2024-11-05	316.16	319.52	313.02	300.62	1472300
2024-11-06	325.0	325.39	318.17	302.97	2208600
2024-11-07	322.0	322.97	318.54	303.09	2654700
2024-11-08	322.48	328.25	321.28	306.26	1978100
2024-11-11	325.91	327.58	321.61	302.99	2457000
2024-11-12	319.59	321.22	293.8	281.37	6680300
2024-11-13	306.0	307.43	298.91	283.81	3725600
2024-11-14	297.91	298.48	292.33	278.63	3515600
2024-11-15	291.5	291.5	279.62	267.03	5324700
2024-11-18	279.38	281.36	276.56	264.56	3174600
2024-11-19	277.67	281.6	275.56	265.69	3210300
2024-11-20	281.1	288.48	278.56	273.2	4759200
2024-11-21	288.18	291.11	284.14	275.13	3553200
2024-11-22	290.84	295.48	288.78	279.53	3053200
2024-11-25	293.55	297.32	293.5	279.02	4695700
2024-11-26	264.22	280.34	257.8	265.75	17010300
2024-11-27	279.0	282.69	278.0	265.8	6622800
2024-11-29	279.46	283.64	277.64	268.46	2232800
2024-12-02	282.08	282.39	276.89	263.93	4677800
2024-12-03	277.0	281.38	276.5	264.14	5468800
2024-12-04	275.81	279.41	273.86	264.08	4173900
2024-12-05	277.0	279.04	273.15	260.35	3187000
2024-12-06	275.01	275.36	271.48	258.69	3970200
2024-12-09	273.16	280.0	272.28	263.49	3222100
2024-12-10	277.86	277.9	272.36	261.7	2791400
2024-12-11	276.0	276.28	270.58	259.48	4493500
2024-12-12	273.81	275.88	272.15	260.1	3749200
2024-12-13	272.96	274.07	270.02	256.83	2906300
2024-12-16	270.62	272.69	266.22	252.92	3711100
2024-12-17	265.46	270.26	264.81	252.4	4742500
2024-12-18	265.18	267.19	258.68	245.6	4093600
2024-12-19	258.0	261.81	253.3	247.88	4725800
2024-12-20	269.0	269.61	262.21	249.96	13687600
2024-12-23	263.11	264.8	260.87	250.55	3025700
2024-12-24	262.48	264.55	261.36	251.02	1520600
2024-12-26	262.21	264.73	261.76	249.77	1637300
2024-12-27	261.1	263.5	260.51	249.27	2157400
2024-12-30	260.83	261.56	258.5	246.09	3039300
2024-12-31	260.75	261.54	258.85	247.36	1966200
2025-01-02	262.18	263.58	258.31	246.07	2357400
2025-01-03	260.0	262.08	259.79	247.91	2979700
2025-01-06	259.05	261.19	257.05	245.42	4668200
2025-01-07	260.22	265.21	259.35	248.71	3173700
2025-01-08	261.97	264.25	259.82	250.75	2421500
2025-01-10	260.79	264.79	260.55	248.87	2721800
2025-01-13	262.11	270.49	261.28	256.43	3365900
2025-01-14	271.61	271.61	264.91	253.49	2942300
2025-01-15	269.33	272.82	268.58	255.24	3737500
2025-01-16	268.92	270.31	267.15	255.7	2684500
2025-01-17	276.97	276.97	269.78	258.25	3244000
2025-01-21	272.14	276.5	270.28	260.81	3928500
2025-01-22	272.66	275.02	272.07	259.51	3518300
2025-01-23	273.44	278.0	272.32	263.72	2496000
2025-01-24	276.26	277.36	273.5	261.39	2008600
2025-01-27	277.37	283.23	276.18	268.54	3493200
2025-01-28	280.13	283.5	279.97	266.02	2735500
2025-01-29	280.03	283.04	279.31	267.33	2454900
